"Register","Page","Nº","Campo","Descrição","Tipo","Tam","Dec","Obrig"
"D359","208","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"D500","209","01","REG","Texto fixo contendo ""D500""","C","004*","-","S"
"D500","209","02","IND_OPER","Indicador do tipo de operação: 0- Aquisição","C","001*","-","S"
"D500","209","03","IND_EMIT","Indicador do emitente do documento fiscal: 0- Emissão própria; 1- Terceiros","C","001*","-","S"
"D500","210","04","COD_PART","Código do participante prestador do serviço (campo 02 do Registro 0150).","C","060","-","S"
"D500","210","05","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","S"
"D500","210","06","COD_SIT","Çódigo da situação do documento fiscal, conforme a Tabela 4.1.2.","N","002*","-","S"
"D500","210","07","SER","Série do documento fiscal","C","004","-","N"
"D500","210","08","SUB","Subsérie do documento fiscal","N","003","-","N"
"D500","210","09","NUM_DOC","Número do documento fiscal","N","009","-","S"
"D500","210","10","DT_DOC","Data da emissão do documento fiscal","N","008*","-","S"
"D500","210","11","DT_A_P","Data da entrada (aquisição)","N","008*","-","S"
"D500","210","12","VL_DOC","Valor total do documento fiscal","N","-","02","S"
"D500","210","13","VL_DESC","Valor total do desconto","N","-","02","N"
"D500","210","14","VL_SERV","Valor da prestação de serviços","N","-","02","S"
"D500","210","15","VL_SERV_NT","Valor total dos serviços não-tributados pelo ICMS","N","-","02","N"
"D500","210","16","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","N"
"D500","210","17","VL_DA","Valor de outras despesas indicadas no documento fiscal","N","-","02","N"
"D500","210","18","VL_BC_ICMS","Valor da base de cálculo do ICMS","N","-","02","N"
"D500","210","19","VL_ICMS","Valor do ICMS","N","-","02","N"
"D500","210","20","COD_INF","Código da informação complementar (campo 02 do Registro 0450)","C","006","-","N"
"D500","210","21","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D500","210","22","VL_COFINS","Valor da COFINS","N","-","02","N"
"D501","211","01","REG","Texto fixo contendo ""D501”","C","004*","-","S"
"D501","211","02","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D501","211","03","VL_ITEM","Valor Total dos Itens (Serviços)","N","-","02","S"
"D501","211","04","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","N"
"D501","211","05","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D501","211","06","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D501","211","07","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D501","211","08","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D505","213","01","REG","Texto fixo contendo ""D505”","C","004*","-","S"
"D505","213","02","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"D505","213","03","VL_ITEM","Valor Total dos Itens","N","-","02","S"
"D505","213","04","NAT_BC_CRED","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7.","C","002*","-","N"
"D505","213","05","VL_BC_COFINS","Valor da base de cálculo da COFINS","N","-","02","N"
"D505","213","06","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"D505","213","07","VL_COFINS","Valor da COFINS","N","-","02","N"
"D505","213","08","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"D509","215","01","REG","Texto fixo contendo ""D509""","C","004*","-","S"
"D509","215","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"D509","215","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"D600","216","01","REG","Texto fixo contendo ""D600""","C","004*","-","S"
"D600","216","02","COD_MOD","Código do modelo do documento fiscal, conforme a Tabela 4.1.1.","C","002*","-","S"
"D600","216","03","COD_MUN","Código do município dos terminais faturados, conforme a tabela IBGE","N","007*","-","N"
"D600","216","04","SER","Série do documento fiscal","C","004","-","N"
"D600","216","05","SUB","Subsérie do documento fiscal","N","003","-","N"
"D600","216","06","IND_REC","Indicador do tipo de receita: 0- Receita própria - serviços prestados; 1- Receita própria - cobrança de débitos; 2- Receita própria - venda de serviço pré-pago – faturamento de períodos anteriores; 3- Receita própria - venda de serviço pré-pago – faturamento no período; 4- Outras receitas próprias de serviços de comunicação e telecomunicação; 5- Receita própria - co-faturamento; 6- Receita própria – serviços a faturar em período futuro; 7– Outras receitas próprias de natureza não-cumulativa; 8 - Outras receitas de terceiros 9 – Outras receitas","N","001*","-","S"
"D600","216","07","QTD_CONS","Quantidade de documentos consolidados neste registro","N","-","-","S"
"D600","216","08","DT_DOC_INI","Data Inicial dos documentos consolidados no período","N","008*","-","S"
"D600","216","09","DT_DOC_FIN","Data Final dos documentos consolidados no período","N","008*","-","S"
"D600","216","10","VL_DOC","Valor total acumulado dos documentos fiscais","N","-","02","S"
"D600","216","11","VL_DESC","Valor acumulado dos descontos","N","-","02","N"
"D600","216","12","VL_SERV","Valor acumulado das prestações de serviços tributados pelo ICMS","N","-","02","S"
"D600","216","13","VL_SERV_NT","Valor acumulado dos serviços não-tributados pelo ICMS","N","-","02","N"
"D600","216","14","VL_TERC","Valores cobrados em nome de terceiros","N","-","02","N"
"D600","216","15","VL_DA","Valor acumulado das despesas acessórias","N","-","02","N"
"D600","216","16","VL_BC_ICMS","Valor acumulado da base de cálculo do ICMS","N","-","02","N"
"D600","216","17","VL_ICMS","Valor acumulado do ICMS","N","-","02","N"
"D600","216","18","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D600","217","19","VL_COFINS","Valor da COFINS","N","-","02","N"
"D601","219","01","REG","Texto fixo contendo ""D601”","C","004*","-","S"
"D601","219","02","COD_CLASS","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1","N","004*","-","S"
"D601","219","03","VL_ITEM","Valor acumulado do item","N","-","02","S"
"D601","219","04","VL_DESC","Valor acumulado dos descontos/exclusões da base de cálculo","N","-","02","N"
"D601","219","05","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP","N","002*","-","S"
"D601","219","06","VL_BC_PIS","Valor da base de cálculo do PIS/PASEP","N","-","02","N"
"D601","219","07","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"D601","219","08","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"D601","219","09","COD_CTA","Código da conta contábil debitada/creditada","C","255","-","N"
"D605","220","01","REG","Texto fixo contendo ""D605”","C","004*","-","S"
"D605","220","02","COD_CLASS","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1","N","004*","-","S"
"D605","220","03","VL_ITEM","Valor acumulado do item","N","-","02","S"
"D605","220","04","VL_DESC","Valor acumulado dos descontos/exclusões da base de","N","-","02","N"
"D605","221","05","CST_COFINS","Código da Situação Tributária referente a COFINS","N","002*","-","S"
"D605","221","06","VL_BC_COFI NS","Valor da base de cálculo da COFINS","N","-","02","N"
"D605","221","07","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008-","04","N"
"D605","221","08","VL_COFINS","Valor da COFINS","N","-","02","N"
"D605","221","09","COD_CTA","Código da conta contábil debitada/creditada","C","255","-","N"
"D609","222","01","REG","Texto fixo contendo ""D609""","C","004*","-","S"
"D609","222","02","NUM_PROC","Identificação do processo ou ato concessório","C","020","-","S"
"D609","222","03","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"D990","223","01","REG","Texto fixo contendo ""D990""","C","004*","-","S"
"D990","223","02","QTD_LIN_D","Quantidade total de linhas do Bloco D","N","-","-","S"
"F001","224","01","REG","Texto fixo contendo ""F001""","C","004*","-","S"
"F001","224","02","IND_MOV","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados","C","001","-","S"
"F010","225","01","REG","Texto fixo contendo “F010”.","C","004*","-","S"
"F010","225","02","CNPJ","Número de inscrição do estabelecimento no CNPJ.","N","014*","-","S"
"F100","227","01","REG","Texto fixo contendo ""F100""","C","004*","-","S"
"F100","227","02","IND_OPER","Indicador do Tipo da Operação: 0 – Operação Representativa de Aquisição, Custos, Despesa ou Encargos, ou Receitas, Sujeita à Incidência de Crédito de PIS/Pasep ou Cofins (CST 50 a 66). 1 – Operação Representativa de Receita Auferida Sujeita ao Pagamento da Contribuição para o PIS/Pasep e da Cofins (CST 01, 02, 03 ou 05). 2 - Operação Representativa de Receita Auferida Não Sujeita ao Pagamento da Contribuição para o PIS/Pasep e da Cofins (CST 04, 06, 07, 08, 09, 49 ou 99).","C","001*","-","S"
"F100","227","03","COD_PART","Código do participante (Campo 02 do Registro 0150)","C","060","-","N"
"F100","227","04","COD_ITEM","Código do item (campo 02 do Registro 0200)","C","060","-","N"
"F100","227","05","DT_OPER","Data da Operação (ddmmaaaa)","N","008*","-","S"
"F100","227","06","VL_OPER","Valor da Operação/Item","N","-","02","S"
"F100","227","07","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F100","227","08","VL_BC_PIS","Base de cálculo do PIS/PASEP","N","-","04","N"
"F100","227","09","ALIQ_PIS","Alíquota do PIS/PASEP","N","008","04","N"
"F100","227","10","VL_PIS","Valor do PIS/PASEP","N","-","02","N"
"F100","227","11","CST_COFINS","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"F100","227","12","VL_BC_COFINS","Base de cálculo da COFINS","N","-","04","N"
"F100","227","13","ALIQ_COFINS","Alíquota da COFINS","N","008","04","N"
"F100","227","14","VL_COFINS","Valor da COFINS","N","-","02","N"
"F100","227","15","NAT_BC_CRED","Código da Base de Cálculo dos Créditos, conforme a tabela indicada no item 4.3.7, caso seja informado código representativo de crédito nos Campos 07 (CST_PIS) e 11 (CST_COFINS).","C","002*","-","N"
"F100","227","16","IND_ORIG_CRED","Indicador da origem do crédito:","C","001*","-","N"
"F100","228","17","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"F100","228","18","COD_CCUS","Código do Centro de Custos","C","255","-","N"
"F100","228","19","DESC_DOC_OPE R","Descrição do Documento/Operação","C","-","-","N"
"F111","231","001","REG","Texto fixo contendo ""F111""","C","004*","-","S"
"F111","231","002","NUM_PROC","Identificação do processo ou ato concessório.","C","020","-","S"
"F111","231","003","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"F120","232","01","REG","Texto fixo contendo ""F120""","C","004*","-","S"
"F120","232","02","NAT_BC_CRED","Código da Base de Cálculo do Crédito sobre","C","002*","-","S"
"F120","233","03","IDENT_BEM_IMOB","Identificação dos Bens/Grupo de Bens Incorporados ao Ativo Imobilizado: 01 = Edificações e Benfeitorias em Imóveis Próprios; 02 = Edificações e Benfeitorias em Imóveis de Terceiros; 03 = Instalações; 04 = Máquinas; 05 = Equipamentos; 06 = Veículos; 99 = Outros .","N","002*","-","S"
"F120","233","04","IND_ORIG_CRED","Indicador da origem do bem incorporado ao ativo imobilizado, gerador de crédito: 0 – Aquisição no Mercado Interno 1 – Aquisição no Mercado Externo (Importação)","C","001*","-","N"
"F120","233","05","IND_UTIL_BEM_IMO B","Indicador da Utilização dos Bens Incorporados ao Ativo Imobilizado: 1 – Produção de Bens Destinados a Venda; 2 – Prestação de Serviços; 3 – Locação a Terceiros; 9 – Outros.","N","001*","-","S"
"F120","233","06","VL_OPER_DEP","Valor do Encargo de Depreciação/Amortização Incorrido no Período","N","-","02","S"
"F120","233","07","PARC_OPER_NAO_B C_CRED","Parcela do Valor do Encargo de Depreciação/Amortização a excluir da base de cálculo de Crédito","N","-","02","N"
"F120","233","08","CST_PIS","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3.","N","002*","-","S"
"F120","233","09","VL_BC_PIS","Base de cálculo do Crédito de PIS/PASEP no período (06 – 07)","N","-","02","N"
"F120","233","10","ALIQ_PIS","Alíquota do PIS/PASEP (em percentual)","N","008","04","N"
"F120","233","11","VL_PIS","Valor do Crédito de PIS/PASEP","N","-","02","N"
"F120","233","12","CST_COFINS","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4.","N","002*","-","S"
"F120","233","13","VL_BC_COFINS","Base de Cálculo do Crédito da COFINS no período (06 – 07)","N","-","02","N"
"F120","234","14","ALIQ_COFINS","Alíquota da COFINS (em percentual)","N","008","04","N"
"F120","234","15","VL_COFINS","Valor do crédito da COFINS","N","-","02","N"
"F120","234","16","COD_CTA","Código da conta analítica contábil debitada/creditada","C","255","-","N"
"F120","234","17","COD_CCUS","Código do Centro de Custos","C","255","-","N"
"F120","234","18","DESC_ BEM_IMOB","Descrição complementar do bem ou grupo de bens, com crédito apurado com base nos encargos de depreciação ou amortização.","C","-","-","N"
"F129","236","001","REG","Texto fixo contendo ""F129""","C","004*","-","S"
"F129","236","002","NUM_PROC","Identificação do processo ou ato concessório.","C","020","-","S"
"F129","236","003","IND_PROC","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros.","C","001*","-","S"
"F130","237","01","REG","Texto fixo contendo ""F130""","C","004*","-","S"
"F130","237","02","NAT_BC_CRED","Texto fixo contendo ""10"" (Código da Base de Cálculo do Crédito sobre Bens Incorporados ao Ativo Imobilizado, conforme a Tabela indicada no item 4.3.7)","C","002*","-","S"
"F130","237","03","IDENT_BEM_IMOB","Identificação dos bens ou grupo de bens incorporados ao Ativo Imobilizado: 01 = Edificações e Benfeitorias; 03 = Instalações; 04 = Máquinas; 05 = Equipamentos; 06 = Veículos; 99 = Outros bens incorporados ao Ativo Imobilizado.","N","002*","-","S"
"F130","238","04","IND_ORIG_CRED","Indicador da origem do bem incorporado ao ativo imobilizado, gerador de crédito: 0 – Aquisição no Mercado Interno 1 – Aquisição no Mercado Externo (Importação)","C","001*","-","N"
"F130","238","05","IND_UTIL_BEM_IMO B","Indicador da Utilização dos Bens Incorporados ao Ativo Imobilizado: 1 – Produção de Bens Destinados a Venda; 2 – Prestação de Serviços; 3 – Locação a Terceiros; 9 – Outros.","N","001*","-","S"
"F130","238","06","MES_OPER_AQUIS","Mês/Ano de Aquisição dos Bens Incorporados ao Ativo Imobilizado, com apuração de crédito com base no valor de aquisição.","N","006*","","N"
"F130","238","07","VL_OPER_AQUIS","Valor de Aquisição dos Bens Incorporados ao Ativo Imobilizado – Crédito com base no valor de aquisição.","N","-","02","S"
