"register","index","code","type","required","length","decimal","spec_type","spec_required","desc"
"D500","22","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"D501","2","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"D501","3","VL_ITEM","float","True","","02","N","S","Valor Total dos Itens (Serviços)"
"D501","4","NAT_BC_CRED","char","False","002*","","C","N","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7."
"D501","5","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"D501","6","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"D501","7","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"D501","8","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"D505","2","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"D505","3","VL_ITEM","float","True","","02","N","S","Valor Total dos Itens"
"D505","4","NAT_BC_CRED","char","False","002*","","C","N","Código da Base de Cálculo do Crédito, conforme a Tabela indicada no item 4.3.7."
"D505","5","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"D505","6","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"D505","7","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"D505","8","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"D509","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"D509","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"D600","2","COD_MOD","char","True","002*","","C","S","Código do modelo do documento fiscal, conforme a Tabela 4.1.1."
"D600","3","COD_MUN","int","False","007*","","N","N","Código do município dos terminais faturados, conforme a tabela IBGE"
"D600","4","SER","char","False","004","","C","N","Série do documento fiscal"
"D600","5","SUB","int","False","003","","N","N","Subsérie do documento fiscal"
"D600","6","IND_REC","int","True","001*","","N","S","Indicador do tipo de receita: 0- Receita própria - serviços prestados; 1- Receita própria - cobrança de débitos; 2- Receita própria - venda de serviço pré-pago – faturamento de períodos anteriores; 3- Receita própria - venda de serviço pré-pago – faturamento no período; 4- Outras receitas próprias de serviços de comunicação e telecomunicação; 5- Receita própria - co-faturamento; 6- Receita própria – serviços a faturar em período futuro; 7– Outras receitas próprias de natureza não-cumulativa; 8 - Outras receitas de terceiros 9 – Outras receitas"
"D600","7","QTD_CONS","int","True","","","N","S","Quantidade de documentos consolidados neste registro"
"D600","8","DT_DOC_INI","date","True","008*","","N","S","Data Inicial dos documentos consolidados no período"
"D600","9","DT_DOC_FIN","date","True","008*","","N","S","Data Final dos documentos consolidados no período"
"D600","10","VL_DOC","float","True","","02","N","S","Valor total acumulado dos documentos fiscais"
"D600","11","VL_DESC","float","False","","02","N","N","Valor acumulado dos descontos"
"D600","12","VL_SERV","float","True","","02","N","S","Valor acumulado das prestações de serviços tributados pelo ICMS"
"D600","13","VL_SERV_NT","float","False","","02","N","N","Valor acumulado dos serviços não-tributados pelo ICMS"
"D600","14","VL_TERC","float","False","","02","N","N","Valores cobrados em nome de terceiros"
"D600","15","VL_DA","float","False","","02","N","N","Valor acumulado das despesas acessórias"
"D600","16","VL_BC_ICMS","float","False","","02","N","N","Valor acumulado da base de cálculo do ICMS"
"D600","17","VL_ICMS","float","False","","02","N","N","Valor acumulado do ICMS"
"D600","18","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"D600","19","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"D601","2","COD_CLASS","int","True","004*","","N","S","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1"
"D601","3","VL_ITEM","float","True","","02","N","S","Valor acumulado do item"
"D601","4","VL_DESC","float","False","","02","N","N","Valor acumulado dos descontos/exclusões da base de cálculo"
"D601","5","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP"
"D601","6","VL_BC_PIS","float","False","","02","N","N","Valor da base de cálculo do PIS/PASEP"
"D601","7","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"D601","8","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"D601","9","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"D605","2","COD_CLASS","int","True","004*","","N","S","Código de classificação do item do serviço de comunicação ou de telecomunicação, conforme a Tabela 4.4.1"
"D605","3","VL_ITEM","float","True","","02","N","S","Valor acumulado do item"
"D605","4","VL_DESC","float","False","","02","N","N","Valor acumulado dos descontos/exclusões da base de"
"D605","5","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS"
"D605","6","VL_BC_COFINS","float","False","","02","N","N","Valor da base de cálculo da COFINS"
"D605","7","ALIQ_COFINS","float","False","008-","04","N","N","Alíquota da COFINS (em percentual)"
"D605","8","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"D605","9","COD_CTA","char","False","255","","C","N","Código da conta contábil debitada/creditada"
"D609","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório"
"D609","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"D990","2","QTD_LIN_D","int","True","","","N","S","Quantidade total de linhas do Bloco D"
"F001","2","IND_MOV","char","True","001","","C","S","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados"
"F010","2","CNPJ","int","True","014*","","N","S","Número de inscrição do estabelecimento no CNPJ."
"F100","2","IND_OPER","char","True","001*","","C","S","Indicador do Tipo da Operação: 0 – Operação Representativa de Aquisição, Custos, Despesa ou Encargos, ou Receitas, Sujeita à Incidência de Crédito de PIS/Pasep ou Cofins (CST 50 a 66). 1 – Operação Representativa de Receita Auferida Sujeita ao Pagamento da Contribuição para o PIS/Pasep e da Cofins (CST 01, 02, 03 ou 05). 2 - Operação Representativa de Receita Auferida Não Sujeita ao Pagamento da Contribuição para o PIS/Pasep e da Cofins (CST 04, 06, 07, 08, 09, 49 ou 99)."
"F100","3","COD_PART","char","False","060","","C","N","Código do participante (Campo 02 do Registro 0150)"
"F100","4","COD_ITEM","char","False","060","","C","N","Código do item (campo 02 do Registro 0200)"
"F100","5","DT_OPER","date","True","008*","","N","S","Data da Operação (ddmmaaaa)"
"F100","6","VL_OPER","float","True","","02","N","S","Valor da Operação/Item"
"F100","7","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F100","8","VL_BC_PIS","float","False","","04","N","N","Base de cálculo do PIS/PASEP"
"F100","9","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP"
"F100","10","VL_PIS","float","False","","02","N","N","Valor do PIS/PASEP"
"F100","11","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4."
"F100","12","VL_BC_COFINS","float","False","","04","N","N","Base de cálculo da COFINS"
"F100","13","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS"
"F100","14","VL_COFINS","float","False","","02","N","N","Valor da COFINS"
"F100","15","NAT_BC_CRED","char","False","002*","","C","N","Código da Base de Cálculo dos Créditos, conforme a tabela indicada no item 4.3.7, caso seja informado código representativo de crédito nos Campos 07 (CST_PIS) e 11 (CST_COFINS)."
"F100","16","IND_ORIG_CRED","char","False","001*","","C","N","Indicador da origem do crédito:"
"F100","17","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"F100","18","COD_CCUS","char","False","255","","C","N","Código do Centro de Custos"
"F100","19","DESC_DOC_OPER","char","False","","","C","N","Descrição do Documento/Operação"
"F111","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório."
"F111","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"F120","2","NAT_BC_CRED","char","True","002*","","C","S","Código da Base de Cálculo do Crédito sobre"
"F120","3","IDENT_BEM_IMOB","int","True","002*","","N","S","Identificação dos Bens/Grupo de Bens Incorporados ao Ativo Imobilizado: 01 = Edificações e Benfeitorias em Imóveis Próprios; 02 = Edificações e Benfeitorias em Imóveis de Terceiros; 03 = Instalações; 04 = Máquinas; 05 = Equipamentos; 06 = Veículos; 99 = Outros ."
"F120","4","IND_ORIG_CRED","char","False","001*","","C","N","Indicador da origem do bem incorporado ao ativo imobilizado, gerador de crédito: 0 – Aquisição no Mercado Interno 1 – Aquisição no Mercado Externo (Importação)"
"F120","5","IND_UTIL_BEM_IMOB","int","True","001*","","N","S","Indicador da Utilização dos Bens Incorporados ao Ativo Imobilizado: 1 – Produção de Bens Destinados a Venda; 2 – Prestação de Serviços; 3 – Locação a Terceiros; 9 – Outros."
"F120","6","VL_OPER_DEP","float","True","","02","N","S","Valor do Encargo de Depreciação/Amortização Incorrido no Período"
"F120","7","PARC_OPER_NAO_BC_CRED","float","False","","02","N","N","Parcela do Valor do Encargo de Depreciação/Amortização a excluir da base de cálculo de Crédito"
"F120","8","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
"F120","9","VL_BC_PIS","float","False","","02","N","N","Base de cálculo do Crédito de PIS/PASEP no período (06 – 07)"
"F120","10","ALIQ_PIS","float","False","008","04","N","N","Alíquota do PIS/PASEP (em percentual)"
"F120","11","VL_PIS","float","False","","02","N","N","Valor do Crédito de PIS/PASEP"
"F120","12","CST_COFINS","int","True","002*","","N","S","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4."
"F120","13","VL_BC_COFINS","float","False","","02","N","N","Base de Cálculo do Crédito da COFINS no período (06 – 07)"
"F120","14","ALIQ_COFINS","float","False","008","04","N","N","Alíquota da COFINS (em percentual)"
"F120","15","VL_COFINS","float","False","","02","N","N","Valor do crédito da COFINS"
"F120","16","COD_CTA","char","False","255","","C","N","Código da conta analítica contábil debitada/creditada"
"F120","17","COD_CCUS","char","False","255","","C","N","Código do Centro de Custos"
"F120","18","DESC_BEM_IMOB","char","False","","","C","N","Descrição complementar do bem ou grupo de bens, com crédito apurado com base nos encargos de depreciação ou amortização."
"F129","2","NUM_PROC","char","True","020","","C","S","Identificação do processo ou ato concessório."
"F129","3","IND_PROC","char","True","001*","","C","S","Indicador da origem do processo: 1 - Justiça Federal; 3 – Secretaria da Receita Federal do Brasil 9 – Outros."
"F130","2","NAT_BC_CRED","char","True","002*","","C","S","Texto fixo contendo ""10"" (Código da Base de Cálculo do Crédito sobre Bens Incorporados ao Ativo Imobilizado, conforme a Tabela indicada no item 4.3.7)"
"F130","3","IDENT_BEM_IMOB","int","True","002*","","N","S","Identificação dos bens ou grupo de bens incorporados ao Ativo Imobilizado: 01 = Edificações e Benfeitorias; 03 = Instalações; 04 = Máquinas; 05 = Equipamentos; 06 = Veículos; 99 = Outros bens incorporados ao Ativo Imobilizado."
"F130","4","IND_ORIG_CRED","char","False","001*","","C","N","Indicador da origem do bem incorporado ao ativo imobilizado, gerador de crédito: 0 – Aquisição no Mercado Interno 1 – Aquisição no Mercado Externo (Importação)"
"F130","5","IND_UTIL_BEM_IMOB","int","True","001*","","N","S","Indicador da Utilização dos Bens Incorporados ao Ativo Imobilizado: 1 – Produção de Bens Destinados a Venda; 2 – Prestação de Serviços; 3 – Locação a Terceiros; 9 – Outros."
"F130","6","MES_OPER_AQUIS","int","False","006*","","N","N","Mês/Ano de Aquisição dos Bens Incorporados ao Ativo Imobilizado, com apuração de crédito com base no valor de aquisição."
"F130","7","VL_OPER_AQUIS","float","True","","02","N","S","Valor de Aquisição dos Bens Incorporados ao Ativo Imobilizado – Crédito com base no valor de aquisição."
"F130","8","PARC_OPER_NAO_BC_CRED","float","False","","02","N","N","Parcela do Valor de Aquisição a excluir da base de cálculo de Crédito"
"F130","9","VL_BC_CRED","float","True","","02","N","S","Valor da Base de Cálculo do Crédito sobre Bens Incorporados ao Ativo Imobilizado (07 – 08)"
"F130","10","IND_NR_PARC","int","True","001*","","N","S","Indicador do Número de Parcelas a serem apropriadas (Crédito sobre Valor de Aquisição): 1 – Integral (Mês de Aquisição); 2 – 12 Meses; 3 – 24 Meses; 4 – 48 Meses; 5 – 6 Meses (Embalagens de bebidas frias) 9 – Outra periodicidade definida em Lei."
"F130","11","CST_PIS","int","True","002*","","N","S","Código da Situação Tributária referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3."
